STT,Từ khóa chính,Tỉnh thành,Bài viết,BTV,NV deadline cũ,Bài đăng,PIC xin và gắn link ảnh,PIC Đăng lại,PC QC,Trạng thái
438,bãi biển đồi dương,Bình Thuận,https://docs.google.com/document/d/1qHfOcwti_G7cTO0DYQcMPrIWtLNhZdbSxTgiWxVB1lA/edit?tab=t.0,Lô,P.Anh 14/7,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/bai-bien-doi-duong,,,,Chưa triển khai
439,bãi biển hàm tiến,Bình Thuận,https://docs.google.com/document/d/1LuONybMYIje5sg8iLh1XblYJLmVc7h8-_yvc6QhSdTE/edit?tab=t.0,Châu Anh,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/bai-bien-ham-tien,,,,Chưa triển khai
440,bãi rạng mũi né,Bình Thuận,https://docs.google.com/document/d/1zRcDKCMClA9-gpUSubfzLoaZjTXFAFIhvhAkCYcTHVg/edit?tab=t.0,Châu Anh,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/bai-rang-mui-ne,,,,Chưa triển khai
441,bãi tắm hòn rơm,Bình Thuận,https://docs.google.com/document/d/1_I7H-WleWuvig5te9VpPrTCRreZzr7unwNp0vjEsRi8/edit?tab=t.0,Châu Anh,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/bai-tam-hon-rom,,,,Chưa triển khai
442,biển kê gà,Bình Thuận,https://docs.google.com/document/d/1gLhpc0rqp1cT1PRYFVePvgOA-uLiElTt3Ql5a6IolNw/edit?tab=t.0,Châu Anh,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/bien-ke-ga,,,,Chưa triển khai
443,bãi biển cam bình,Bình Thuận,https://docs.google.com/document/d/1MkVFSguYwKe3hlNnW3tkQLZ0-R4bNhUOi87c3XiMQr4/edit?tab=t.0,Châu Anh,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/bai-bien-cam-binh,,,,Chưa triển khai
444,bãi biển thuỳ vân vũng tàu,Bà Rịa - Vũng Tàu,https://docs.google.com/document/d/1fdff0fYpqBzWaljCvOYJSeaObjKAa9jZa_7dLe7DM_c/edit?usp=sharing,Lô,P.Anh 14/7,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/bai-bien-thuy-van-vung-tau,,,,Chưa triển khai
445,bãi dâu vũng tàu,Bà Rịa - Vũng Tàu,https://docs.google.com/document/d/16z6v38ZE0RErs8hSq-2ehm81v-JTdgM3CV4WbagCjBY/edit?tab=t.0,Châu Anh,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/bai-bien-vung-tau,,,,Chưa triển khai
446,bãi dứa,Bà Rịa - Vũng Tàu,https://docs.google.com/document/d/1jLNlFbBA0qKYQ6ieHIAm1nJh-Ehq6xGf7yBLcXvXa_w/edit?usp=sharing,Lô,P.Anh 12/7,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/bai-dua,,,,Chưa triển khai
447,bãi biển hồ tràm,Bà Rịa - Vũng Tàu,https://docs.google.com/document/d/1D-t3DpmrJtJPF02-6xeRU4HszXEyOCQb6uvWyummLc4/edit?tab=t.0,Châu Anh,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/bai-bien-ho-tram,,,,Chưa triển khai
448,bãi biển hồ cốc,Bà Rịa - Vũng Tàu,https://docs.google.com/document/d/1eIWAncO3V1Ow2aHq0MSLfwwtmBlxhBsiBOf9CnCM7dE/edit?tab=t.0,Châu Anh,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/bai-bien-ho-coc,,,,Chưa triển khai
449,bảo tàng 3d art in paradise,Chưa rõ,https://docs.google.com/document/d/1Vn8M9VfMSonMWGnX-xH4j-Y24HQepeMLmcCc3-3kiN0/edit?tab=t.0,Phương,C Thy ,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/bao-tang-3d-art-in-paradise,,,,Chưa triển khai
450,bảo tàng thiên nhiên việt nam,Hà Nội,https://docs.google.com/document/d/1zO-1F9Ccxd3f-N2J6GYz8VGkUxYZNJaO_zwNzbBE3rY/edit?tab=t.0,Trang,Trúc,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/bao-tang-thien-nhien-viet-nam,,,,Chưa triển khai
451,du lịch tuyên quang,Tuyên Quang,https://docs.google.com/document/d/1XLsuDR6ke_zwrlVc1ttxakMkC1ImH1WGSExPE0fkies/edit?tab=t.0#heading=h.d7k07mc0slle,Châu Anh,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/du-lich-tuyen-quang,,,,Chưa triển khai
452,du lịch lào cai,Lào Cai,https://docs.google.com/document/d/1FQAO2iQt4UfVNHpoXbOwFJW6bQQH5ikZ012eOEjJ9Kc/edit?tab=t.0#heading=h.d7k07mc0slle,Châu Anh,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/du-lich-lao-cai,,,,Chưa triển khai
453,du lịch thái nguyên,Thái Nguyên,https://docs.google.com/document/d/1cVXc-wjIpgxs9JTfFqNwgFf_DF_GGZdYuViNEkCXYaI/edit?tab=t.0#heading=h.d7k07mc0slle,Châu Anh,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/du-lich-thai-nguyen,,,,Chưa triển khai
454,du lịch phú thọ,Phú Thọ,https://docs.google.com/document/d/1K-zaQc0jpSjuyrSANiGw9XkfKqZ-GvFvqsb_E6vvO6I/edit?tab=t.0,Phương,Phương,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/du-lich-phu-tho,,,,Chưa triển khai
455,du lịch bắc ninh,Bắc Ninh,https://docs.google.com/document/d/1cVcXRoq0u8FobGzSDuP1jGEYeX-hZno0xGbYcp1XyKY/edit?tab=t.0,Phương,Phương,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/du-lich-bac-ninh,,,,Chưa triển khai
456,du lịch hưng yên,Hưng Yên,https://docs.google.com/document/d/1DOSjFsmJNGUXr4jyqK_LzqK17pmWPqILWhBpCq_C0sU/edit?tab=t.0,Phương,Phương,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/du-lich-hung-yen,,,,Chưa triển khai
457,du lịch ninh bình,Ninh Bình,https://docs.google.com/document/d/1PoQ-CKWkpFV5DVD2ZlCo42TG1X4FQPsRiLgbkfx3NSI/edit?tab=t.0,Phương,Phương,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/du-lich-ninh-binh,,,,Chưa triển khai
458,du lịch quảng trị,Quảng Trị,https://docs.google.com/document/d/1HuWywfsKvLPylu4dKO5k4f0MfFhO-axdsS-KNVRvlyo/edit?tab=t.0#heading=h.lfpmgwjxpyi8,Châu Anh,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/du-lich-quang-tri,,,,Chưa triển khai
459,du lịch quảng ngãi,Quảng Ngãi,https://docs.google.com/document/d/1DvhQN4FY4uX4uid2vI8pyID1X-3FXFfZ9uATV30pyfU/edit?tab=t.0#heading=h.2hgnhnkeclff,Châu Anh,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/du-lich-quang-ngai,,,,Chưa triển khai
460,du lịch gia lai,Gia Lai,https://docs.google.com/document/d/12eeIKdD-xu6_GTs_3sja-eO9xVYRczsPy5sZrAmzwG8/edit?tab=t.0,Châu Anh,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/du-lich-gia-lai,,,,Chưa triển khai
461,du lịch khánh hòa,Khánh Hòa,https://docs.google.com/document/d/1E9WygBubRzTqmnvoN53zJ3FzlBVn59BfMJsCB83MvsU/edit?tab=t.0,Trang,Trúc,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/du-lich-khanh-hoa,,,,Chưa triển khai
462,du lịch lâm đồng,Lâm Đồng,https://docs.google.com/document/d/1N67lF7M3RU53VWq9ApEXHLMaEO4_3ElTX5pKgzDTSTI/edit?tab=t.0,Trang,Trúc,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/du-lich-lam-dong,,,,Chưa triển khai
463,du lịch đắk lắk,Đắk Lắk,https://docs.google.com/document/d/11aEM6xSmGXSrvD8lN_A3rDRnhWXWwuUXRWSB9uGGPSM/edit?tab=t.0,Trang,Trúc,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/du-lich-dak-lak,,,,Chưa triển khai
464,du lịch đồng nai,Đồng Nai,https://docs.google.com/document/d/1MLT-z-KnVbUqLDXYauuI2VyPplMU-lRs8mm4y8BGBQY/edit?usp=sharing,Trang,Trúc,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/du-lich-dong-nai,,,,Chưa triển khai
465,du lịch cần thơ,Cần Thơ,https://docs.google.com/document/d/180K3KO3aOlH5eafQ7I-9QGzMK4HYIwIUs50KZ--FlHE/edit?tab=t.0,Trang,Trúc,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/du-lich-can-tho,,,,Chưa triển khai
466,du lịch vĩnh long,Vĩnh Long,https://docs.google.com/document/d/1crQ9PahP0PZlTJ75dCgEm6-T7YMq913k6c2IdxCoSCA/edit?tab=t.0,Trang,Trúc,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/du-lich-vinh-long,,,,Chưa triển khai
467,du lịch cà mau,Cà Mau,https://docs.google.com/document/d/1O1pPH5pJfD0lwDC1opn3z8Off1hocDZPqxV0JPojN58/edit?usp=sharing,Trang,Trúc,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/du-lich-ca-mau,,,,Chưa triển khai
468,du lịch an giang,An Giang,https://docs.google.com/document/d/1S4D29GoE_OLQTaQh9Ji4c2My0zt_LA2n5lN3PwOrSo0/edit?usp=sharing,Trang,Trúc,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/du-lich-an-giang,,,,Chưa triển khai
469,sài gòn có gì chơi,Hồ Chí Minh,https://docs.google.com/document/d/17Q9QyZ_L06SS3b2rhmLuAwMN0jHBQI4UKITXK5INdGQ/edit?usp=drivesdk,Châu Anh,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/sai-gon-co-gi-choi,,,,Chưa triển khai
470,hải phòng có gì chơi,Hải Phòng,https://docs.google.com/document/d/1agFAowzOjzfPeAiGWbeCAImNY86WraBeY4wJVbZLCzs/edit?tab=t.0,Châu Anh,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/hai-phong-co-gi-choi,,,,Chưa triển khai
471,đà nẵng có gì chơi,Đà Nẵng,https://docs.google.com/document/d/1cFRK5zEctnnCqF_WxBniOW1zuYWZXowwoSZ_v8jWGZk/edit?tab=t.0,Lô,Ngân 29/6,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/da-nang-co-gi-choi,,,,Chưa triển khai
472,cần thơ có gì chơi,Cần Thơ,https://docs.google.com/document/d/1n_w_MNXebaqJ6HjffgF3kiu7mR7lAWoE8oCloD24kwo/edit?tab=t.0,Châu Anh,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/can-tho-co-gi-choi,,,,Chưa triển khai
473,huế có gì chơi,Thừa Thiên Huế,https://docs.google.com/document/d/1jquWXWzPNy5pMeLq09wzVrY2aWCIltP6_Bd7aU-E3KY/edit?usp=drivesdk,Châu Anh,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/hue-co-gi-choi,,,,Chưa triển khai
474,lạng sơn có gì chơi,Lạng Sơn,https://docs.google.com/document/d/16rnbbGdZLXRtv8BsXSZodbEZ4avtNCCxmc4_TVb6mY8/edit?tab=t.0,Châu Anh,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/lang-son-co-gi-choi,,,,Chưa triển khai
475,quảng ninh có gì chơi,Quảng Ninh,https://docs.google.com/document/d/1qHg7poB53m10V3saTdzlXN17YLhUctFEN3KYTNeC5as/edit?tab=t.0,Châu Anh,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/quang-ninh-co-gi-choi,,,,Chưa triển khai
476,tuyên quang có gì chơi,Tuyên Quang,https://docs.google.com/document/d/1-2-MWT9c_MhKZXizPR-5VQ-A8h2pH4Si0iaw3244B4c/edit?tab=t.0,Châu Anh,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/tuyen-quang-co-gi-choi,,,,Chưa triển khai
477,thái nguyên có gì chơi,Thái Nguyên,https://docs.google.com/document/d/1s33XfuIN7onvSqZY0zotCbWXxuMRw4kYzPWeLzOuzwg/edit?tab=t.0,Châu Anh,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/thai-nguyen-co-gi-choi,,,,Chưa triển khai
478,phú thọ có gì chơi,Phú Thọ,https://docs.google.com/document/d/1-BS0h84wbsjhfcdvGyPGw5aT45OgDgG2l-pqb-gZSfQ/edit?tab=t.0,Châu Anh,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/phu-tho-co-gi-choi,,,,Chưa triển khai
479,bắc ninh có gì chơi,Bắc Ninh,https://docs.google.com/document/d/10DUxdxQVedbSjKTIBcbBr6m69ojNL8Lbacy1vZByVgw/edit?tab=t.0,Châu Anh,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/bac-ninh-co-gi-choi,,,,Chưa triển khai
480,hưng yên có gì chơi,Hưng Yên,https://docs.google.com/document/d/1gSk55VYZ6Qiww9RzRH45RQ3oESI-5v5fkq64TVNH2JA/edit?tab=t.0,Châu Anh,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/hung-yen-co-gi-choi,,,,Chưa triển khai
481,quảng ngãi có gì chơi,Quảng Ngãi,https://docs.google.com/document/d/1mz0Xcdl9Gb-QiaUvv-7wPWgtFohD8fL72kzf8h1vsek/edit?tab=t.0,Châu Anh,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/quang-ngai-co-gi-choi,,,,Chưa triển khai
482,gia lai có gì chơi,Gia Lai,https://docs.google.com/document/d/1mS1OqUKWLjpiNV4rl-4PGI7Ixh7L0JmDtRxkb8Z4LNQ/edit?tab=t.0,Châu Anh,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/gia-lai-co-gi-choi,,,,Chưa triển khai
483,đồng nai có gì chơi,Đồng Nai,https://docs.google.com/document/d/1o_5jHugJVu679YwR5Vpw9A940n0cJZfdcfOuVJAs8Gc/edit?tab=t.0,Lô,Trang,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/dong-nai-co-gi-choi,,,,Chưa triển khai
484,vĩnh long có gì chơi,Vĩnh Long,https://docs.google.com/document/d/1v8fXoZESJAAi1IS2mo3eus1jMIBqSEZvZq6qQ0GJnNg/edit?tab=t.0,Châu Anh,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/vinh-long-co-gi-choi,,,,Chưa triển khai
485,cà mau có gì chơi,Cà Mau,https://docs.google.com/document/d/1wXy4SJSvZ022kfYXgTVguWjKJU61nCq7wl226NAxXAc/edit?tab=t.0,Châu Anh,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/ca-mau-co-gi-choi,,,,Chưa triển khai
486,an giang có gì chơi,An Giang,https://docs.google.com/document/d/139y5HtunupIgsRisYeae53E3palnreJIXeaf995nGEc/edit?tab=t.0,Châu Anh,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/an-giang-co-gi-choi,,,,Chưa triển khai
487,nha trang có gì chơi,Khánh Hòa,https://docs.google.com/document/d/1rXBLTqwrLVMn3iv7MDrs_fdCFzBk8Olpr-zInfncfXs/edit?tab=t.0#heading=h.yfxgj6leu52y,Thảo Mini,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/nha-trang-co-gi-choi,,,,Chưa triển khai
488,bản đồ hà nội,Hà Nội,https://docs.google.com/document/d/1LC8Foo5lPdFH6Xl7YuMJejb2UbjZcwlF9g6a04nfC_U/edit?tab=t.0,Trang,Trúc,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/ban-do-ha-noi,,,,Chưa triển khai
489,bản đồ miền trung,Chung chung,https://docs.google.com/document/d/1bSQUQlLONy8eg5GoF-g9BBvnb7-vJ_ei3pfTvi6IhvA/edit?tab=t.0,Trang,Trúc,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/ban-do-mien-trung,,,,Chưa triển khai
490,bản đồ tây nguyên,Chung chung,https://docs.google.com/document/d/1LxYFRZF0Nq_yC-3sL_XKzkzRbF70QiTByIG1qcdE_CE/edit?tab=t.0#heading=h.mbpxuy7nacn4,Phương,C Thy,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/ban-do-tay-nguyen,,,,Chưa triển khai
491,bản đồ tphcm,Hồ Chí Minh,https://docs.google.com/document/d/11UWt9foRjzGL3jvbwbIxwXrVLpLe9J6afgr8WjsQnhs/edit?tab=t.0,Trang,Trúc,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/ban-do-tphcm,,,,Chưa triển khai
492,bản đồ thanh hoá,Thanh Hóa,https://docs.google.com/document/d/1x4zdzgAJN1aoDeXjC2ZK_lHrAetiUjCnTvpqdHjFTdI/edit?tab=t.0,Phương,C Thy,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/ban-do-thanh-hoa,,,,Chưa triển khai
493,buffet hà nội,Hà Nội,https://docs.google.com/document/d/1lf1sRC4K1wV4cy084xtPjVw2qiwTu08W1xFJzYM4Xgw/edit?tab=t.0,Thảo Mini,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/buffet-ha-noi,,,,Chưa triển khai
494,buffet sushi hà nội,Hà Nội,https://docs.google.com/document/d/12ohjRkzKw-UYPUtRilPgk19ukXC0DRSXm9FvWlQRz7w/edit?usp=sharing,Lô,P.Anh 14/7,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/buffet-sushi-ha-noi,,,,Chưa triển khai
495,buffet nướng hà nội,Hà Nội,https://docs.google.com/document/d/1fvPoNzTk2ky6q_sUbVRjNlejqYRNl_o-qEpNHYED3zU/edit?tab=t.0,Phương,Phương,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/buffet-nuong-ha-noi,,,,Chưa triển khai
496,buffet nướng sài gòn,Hồ Chí Minh,https://docs.google.com/document/d/1vgU1KJJlM3TeviOPmQ8HzSFvOFLgOOEgawQlNK8eSPs/edit?tab=t.0,Phương,C Thy,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/buffet-nuong-sai-gon,,,,Chưa triển khai
497,buffet lẩu hà nội,Hà Nội,https://docs.google.com/document/d/1T3LfsjJzr6sQRC4PlS5FB5RK6aPgsDosk0JnSTeWqfk/edit?tab=t.0,Phương,Phương,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/buffet-lau-ha-noi,,,,Chưa triển khai
498,buffet quận 7,Hồ Chí Minh,https://docs.google.com/document/d/16CBRkvi7t4-Q0q_evV6xA6RoYhJuz17ugqZYuaXlFWA/edit?tab=t.0,Thảo Mini,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/buffet-quan-7,,,,Chưa triển khai
499,buffet quận 12,Hồ Chí Minh,https://docs.google.com/document/d/1jLzCJYtesOAhE_vAe8FwCysNDtaBzUIHs0RepXEuQ-Y/edit?tab=t.0,Thảo Mini,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/buffet-quan-12,,,,Chưa triển khai
500,buffet chay quận 1,Hồ Chí Minh,https://docs.google.com/document/d/1bhXwen5pd-AkXi9s0CQLiiSzyICNZOQWLX8MxBaQXEI/edit?tab=t.0,Phương,C Thy ,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/buffet-chay-quan-1,,,,Chưa triển khai
501,buffet chay quận 10,Hồ Chí Minh,https://docs.google.com/document/d/1OpuF-lUu3aThuvqcN2JUwBqF02C6UNsJwyntMI0FdXw/edit?tab=t.0,Phương,C Thy,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/buffet-chay-quan-10,,,,Chưa triển khai
502,buffet chay quận 7,Hồ Chí Minh,https://docs.google.com/document/d/1BaDzHIdnRWg9kqIYHcXm8M9_YDDorEy0BKarhIU5gpE/edit?tab=t.0,Phương,C Thy,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/buffet-chay-quan-7,,,,Chưa triển khai
503,buffet hải sản quận 7,Hồ Chí Minh,https://docs.google.com/document/d/1YhX82agpvmjA7iu8khjHqiAsSepkP-Y9l4E7MPv7tNo/edit?usp=sharing,Lô,P.Anh 12/7,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/buffet-hai-san-quan-7,,,,Chưa triển khai
504,bãi bàng,Chưa rõ,https://docs.google.com/document/d/1ydHBbA6rDcn1q8N5-W87JK9xC65FMOJqi2OCdZFabe8/edit?tab=t.0,Phương,C Thy,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/bai-bang,,,,Chưa triển khai
505,biển nhân tạo hà nội,Hà Nội,https://docs.google.com/document/d/1eL-ZLEblncbljd3dP6OZ4t9BuFsgw0BukKLirM5iNGk/edit?tab=t.0,Phương,C Thy,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/bien-nhan-tao-ha-noi,,,,Chưa triển khai
506,bãi biển nhũ tiên,Bình Định,https://docs.google.com/document/d/1c5nwJKuIm47gjFDwZCzZZ78UyDxCQgWr8gOxu1gk8wc/edit?tab=t.0,Thảo Mini,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/bai-bien-nhu-tien,,,,Chưa triển khai
507,cafe quận 10,Hồ Chí Minh,https://docs.google.com/document/d/1W46leR5vTahGJfCWMQOQdKI0Sm09OQl60J9o7Mpv-Bo/edit?tab=t.0#heading=h.rok7dsq3vq4v,Thảo Mini,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/cafe-quan-10,,,,Chưa triển khai
508,chùa bà châu đốc 3 chùa phước long,An Giang,https://docs.google.com/document/d/1nyZJByaVCx9G4aq9C03Gd_5-nvMvPb6Bfk6h9FIKg48/edit?tab=t.0#heading=h.j929ztfh6hzk,Trang,Trúc,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/chua-ba-chau-doc-3-chua-phuoc-long,,,,Chưa triển khai
509,quán cafe quận 2,Hồ Chí Minh,https://docs.google.com/document/d/1YxVwqLYqe4nLaq23KLPVHCfp5I5dcak4D0DFtiYkcW8/edit?usp=sharing,Lô,P.Anh 14/7,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/quan-cafe-quan-2,,,,Chưa triển khai
510,quán cafe quận 3,Hồ Chí Minh,https://docs.google.com/document/d/11Izxv-Fi_WIF25M6Ej5AU3r-KVa0pLw30-3dEWVD7n0/edit?tab=t.0#heading=h.sj9spln34zu1,Phương,C Thy,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/quan-cafe-quan-3,,,,Chưa triển khai
511,quán cafe quận 5,Hồ Chí Minh,https://docs.google.com/document/d/1TfGfDA_xTgVc0Mfnxb442Zk0RQwIwzbICa75gPPa6DU/edit?tab=t.0#heading=h.sk9tvneq57mx,Phương,C Thy,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/quan-cafe-quan-5,,,,Chưa triển khai
512,quán cafe quận 7,Hồ Chí Minh,https://docs.google.com/document/d/18IKQ54ehJq2e-F-7uoha24OYlFPDODBydOqYiBy59Lw/edit?usp=sharing,Lô,P.Anh 12/7,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/quan-cafe-quan-7,,,,Chưa triển khai
513,lễ hạ cờ lăng bác,Hà Nội,https://docs.google.com/document/d/1H4L9lw--37ZJYjvXA0TDwg3464vqXfDhtC2fMmu7ckY/edit?usp=sharing,Phương,Trân,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/le-ha-co-lang-bac,,,,Chưa triển khai
514,lễ thượng cờ,Hà Nội,https://docs.google.com/document/d/1m4sBAooI6u08R670iRwMJQwJuwD_79pOxdb3zS1COZA/edit?usp=sharing,Châu Anh,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/le-thuong-co,,,,Chưa triển khai
515,cafe bờ sông,Chưa rõ,https://docs.google.com/document/d/1RIP_0bFaqUKP7sBE1gzuBromh7HxocGHCtvbY_j3Q5g/edit?tab=t.0,Thảo Mini,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/cafe-bo-song,,,,Chưa triển khai
516,ăn sáng sài gòn,Hồ Chí Minh,https://docs.google.com/document/d/14w0_79yaZg5Dhpsm8wU9NxNbk54hQXFFq8Gb927rXlY/edit?tab=t.0,Phương,C Thy,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/an-sang-sai-gon,,,,Chưa triển khai
517,ăn tối sài gòn,Hồ Chí Minh,https://docs.google.com/document/d/16fEg6c4jlL0urRMLkiPBkBDi6ywmOIz71I-RjSd6QwE/edit?tab=t.0,Phương,C Thy,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/an-toi-sai-gon,,,,Chưa triển khai
518,ăn gì vũng tàu,Bà Rịa - Vũng Tàu,https://docs.google.com/document/d/1aO2If-2NTz1teGnp4jpb8O8Cd--DqcZ8KHO0hp58OC0/edit?tab=t.0,Phương,C Thy,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/an-gi-vung-tau,,,,Chưa triển khai
519,chùa lá gò vấp,Hồ Chí Minh,https://docs.google.com/document/d/1CLWdp0xPu6srcbgy8lXTlx7RWG-yMc3WxH00sDS0DOI/edit?usp=sharing,Phương,Trân,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/chua-la-go-vap,,,,Chưa triển khai
520,ăn trưa sài gòn,Hồ Chí Minh,https://docs.google.com/document/d/1z3poFxelHa_Mj3m1GrlPKRJoFlo9seSuyd7akejd7_U/edit?tab=t.0,Phương,C Thy,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/an-trua-sai-gon,,,,Chưa triển khai
521,chùa ông núi,Bình Định,https://docs.google.com/document/d/1eyc_EjEFdLmLf6_fAQ4d1vdHCLP2kiNOWbh40t5EU7E/edit?usp=drivesdk,Châu Anh,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/chua-ong-nui,,,,Chưa triển khai
522,làng chài phước hải,Bà Rịa - Vũng Tàu,https://docs.google.com/document/d/1BEy6ogJ-Wc_KBKFjKXSSPxs69DImIjRROVycwo4ZHAY/edit?tab=t.0,Châu Anh,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/lang-chai-phuoc-hai,,,,Chưa triển khai
523,làng chài hàm ninh,Kiên Giang,https://docs.google.com/document/d/1jdV3XkaruSoZ6NOX_iUxryiEW7ro5pNz4UE0TRUjSJw/edit?tab=t.0,Trang,,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/lang-chai-ham-ninh,,,,Chưa triển khai
524,chợ làng chài mũi né,Bình Thuận,https://docs.google.com/document/d/16ZQKVCeHQwpAWb4NN8SwAI_vZzlcweFrq7UvH_PANto/edit?usp=sharing,Phương,Trân,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/cho-lang-chai-mui-ne,,,,Chưa triển khai
525,làng chài nhơn hải,Bình Định,https://docs.google.com/document/d/1FyJfM5hy5ua97qmv9bDfrD6Z-jNIzRwDbLW_60_Wg2c/edit?usp=sharing,Phương,Trân,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/lang-chai-nhon-hai,,,,Chưa triển khai
526,làng chài nhơn lý,Bình Định,https://docs.google.com/document/d/1-X7usa2aVov16PDAJgIFySVNstaLEn1TkR-dc3cMZOE/edit?usp=sharing,Phương,Trân,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/lang-chai-nhon-ly/,,,,Chưa triển khai
527,làng chài an hải,Ninh Thuận,https://docs.google.com/document/d/16nFBNF-n5mIRLz17hUz_icROtG1A12CepEwRIKdoG0s/edit?tab=t.0#heading=h.f5pqrm3xb9m4,Phương,Trân,https://www.vietnamairlines.com/vn/vi/useful-information/travel-guide/lang-chai-an-hai,,,,Chưa triển khai
